biru	4692	biru,birunya,membiru,birumu,kebiruan
takjub	4684	menakjubkan,takjub,menakjubkannya
ketemu	4662	ketemu,ketemuan,diketemukan
renang	4653	berenang,renang,perenang,berenanglah,renangnya,renangku
warga	4646	warga,warganya,wargaku
batal	4632	membatalkan,batalkan,dibatalkan,batal,membatalkannya,pembatalan
unjung	4622	mengunjungi,pengunjung,mengunjunginya,mengunjungimu,mengunjungiku,pengunjungnya
masak	4619	memasak,masak,dimasak,memasaknya,memasakkan,kumasak
tampan	4617	tampan,setampan,tampannya,ketampanan,tampanku,tampanmu
konyol	4611	konyol,kekonyolan,konyolmu,konyolnya
jarak	4598	jarak,jaraknya,berjarak,jarakmu,jarakku
garis	4595	garis,garisnya,digariskan,garisan
peluk	4582	pelukan,memeluk,peluk,memelukmu,berpelukan,memelukku
ukur	4568	ukuran,mengukur,ukurannya,berukuran,seukuran,pengukur
tulang	4556	tulang,tulangnya,tulangmu,tulangku,bertulang
santai	4537	santai,santailah,bersantailah,santaikan,santainya
gigit	4528	menggigit,gigitan,digigit,gigit,menggigitku,menggigitmu
ketua	4523	ketua,ketuanya
halaman	4494	halaman,halamannya,halamanku,halamanmu,dihalaman
tom	4488	tom
program	4473	program,diprogram,programnya,memprogram,programku,programmu
darurat	4471	darurat,daruratmu,daruratnya
klub	4466	klub,klubnya,klubku,klubmu
ayam	4466	ayam,ayamnya,ayamku,ayammu
rekan	4454	rekan,rekanku,rekanmu,rekannya,rekanan
teh	4449	teh,tehnya,tehmu,tehku
tes	4442	tes,tesnya,dites,tesmu,tesku
natal	4434	natal,natalmu,natalnya,natalku
pecat	4418	dipecat,memecat,pecat,memecatku,memecatnya,memecatmu
tanggal	4388	tanggal,tanggalnya,menanggalkan,tanggalkan,tertanggal,penanggalan
gera	4369	gerakan,pergerakan,gerakannya,gerakanmu,menggerakan,gerakanku
henry	4358	henry
teliti	4353	penelitian,teliti,meneliti,peneliti,penelitianku,penelitiannya
gereja	4352	gereja,gerejaku,gerejanya,gerejamu
anggur	4338	anggur,pengangguran,anggurnya,menganggur,anggurku,anggurmu
mantan	4337	mantan,mantanku,mantanmu,mantannya
bahas	4330	membahas,bahas,membahasnya,dibahas,pembahasan,bahasan
persis	4329	persis,persisnya
bir	4325	bir,birnya,birmu,birku,biri
hutang	4322	berhutang,hutang,hutangmu,hutangku,hutangnya
malah	4305	malah,malahan
allah	4299	allah,allahku,allahmu
tuntut	4294	menuntut,tuntutan,penuntut,dituntut,menuntutmu,tuntut
parah	4290	parah,memarahi,separah,parahnya,memperparah,terparah
rawat	4280	merawat,merawatnya,dirawat,rawat,merawatmu,merawatku
awat	4273	perawat,perawatan,perawatannya,perawatnya,perawatanmu,terawat
pasien	4269	pasien,pasiennya,pasienku,pasienmu
bela	4265	membela,bela,pembelaan,pembela,membelanya,membelamu
syukur	4260	syukurlah,bersyukur,syukur,bersyukurlah,syukuri,mensyukuri
bangkit	4254	bangkit,membangkitkan,kebangkitan,pembangkit,bangkitlah,dibangkitkan
hajar	4244	hajar,menghajar,menghajarmu,dihajar,kuhajar,menghajarnya
cincin	4242	cincin,cincinnya,cincinku,cincinmu
apartemen	4242	apartemen,apartemennya,apartemenku,apartemenmu
kejam	4240	kejam,kekejaman,kejamnya,sekejam,terkejam,kekejamannya
timur	4239	timur
kontrol	4234	kontrol,mengontrol,mengontrolnya,dikontrol,terkontrol,pengontrol
larang	4231	dilarang,terlarang,melarang,larangan,melarangku,melarangnya
barat	4223	barat
cuci	4223	mencuci,cuci,dicuci,pencuci,pencucian,cucian
badan	4211	badan,badanmu,badannya,badanku,berbadan
bakat	4211	bakat,berbakat,bakatmu,bakatnya,bakatku
sinar	4211	sinar,bersinar,sinarnya,sinari,menyinarimu
tendang	4201	menendang,tendang,tendangan,ditendang,menendangnya,menendangku
inti	4185	intinya,inti
jelek	4183	jelek,jelekmu,jeleknya,menjelekkan,terjelek,sejelek
wah	4175	wah
hangat	4171	hangat,kehangatan,menghangatkan,hangatkan,penghangat,hangatnya
surga	4167	surga,surganya,surgaku,disurga
terkadang	4162	terkadang
wakil	4153	wakil,mewakili,perwakilan,wakilnya,diwakili,mewakilinya
sumber	4152	sumber,sumbernya,sumberku,sumbermu,bersumber
jalur	4146	jalur,jalurnya,dijalur,jalurmu,jalurku
data	4144	data,datanya,datamu,dataku,mendata
supaya	4140	supaya
wilayah	4140	wilayah,wilayahku,wilayahnya,wilayahmu
tukang	4123	tukang
gilir	4102	giliranmu,giliran,giliranku,gilirannya,bergiliran,bergilir
suci	4091	suci,kesucian,penyucian,disucikan,sucinya,sucimu
sersan	4088	sersan
masyarakat	4080	masyarakat,pemasyarakatan,masyarakatnya,bermasyarakat
istana	4080	istana,istananya,istanaku,istanamu
jin	4072	jin,jinan
jejak	4072	jejak,jejaknya,jejakmu,jejakku,menjejakkan,menjejaki
curiga	4070	mencurigakan,curiga,mencurigai,kecurigaan,dicurigai,curigai
babi	4065	babi,membabi,babinya,babiku
sinyal	4065	sinyal,sinyalnya,sinyalku,sinyalmu
lelaki	4064	lelaki,lelakiku,lelakinya,lelakimu
setan	4062	setan,setannya,kesetanan
super	4062	super,supermu,superku,supernya
gaya	4060	gaya,bergaya,gayamu,gayanya,gayaku
makam	4054	pemakaman,makam,dimakamkan,pemakamannya,makamnya,pemakamanmu
manfaat	4051	memanfaatkan,manfaat,bermanfaat,manfaatkan,memanfaatkannya,dimanfaatkan
energi	4047	energi,energinya,energimu,energiku,berenergi
sejati	4044	sejati,sejatiku,sejatimu,sejatinya
hamil	4041	hamil,kehamilan,menghamili,kehamilannya,kehamilanmu,menghamilinya
rusa	4040	kerusakan,rusa,kerusakannya,perusakan,pengrusakan,rusanya
fakta	4039	fakta,faktanya
halang	4031	menghalangi,penghalang,halangi,menghalangiku,halangan,menghalangimu
ungkap	4028	mengungkapkan,terungkap,mengungkap,ungkapan,ungkapkan,mengungkapkannya
sengaja	4027	sengaja,disengaja,kesengajaan
kasar	4021	kasar,kasarnya,kekasaran,sekasar,kasarmu
tukar	4015	pertukaran,bertukar,menukar,tukar,ditukar,menukarnya
siksa	4009	menyiksa,penyiksaan,disiksa,menyiksaku,siksaan,tersiksa
tiket	4008	tiket,tiketnya,tiketmu,tiketku
kenang	4008	kenangan,mengenang,dikenang,kenanganmu,kenangannya,kenanganku
timbang	4007	mempertimbangkan,pertimbangkan,pertimbangan,mempertimbangkannya,dipertimbangkan,kupertimbangkan
tumpang	3999	penumpang,tumpangan,menumpang,tumpangannya,tumpang,penumpangnya
serta	3987	serta,peserta,beserta,menyertai,disertai,menyertaimu
tanam	3984	tanaman,menanam,tertanam,tanam,menanamkan,ditanam
seni	3982	seni,kesenian,seninya,seniku,senimu
lelucon	3981	lelucon,leluconmu,leluconnya,leluconku
idiot	3979	idiot
perahu	3974	perahu,perahunya,perahuku,perahumu
lengkap	3969	lengkap,perlengkapan,dilengkapi,melengkapi,lengkapnya,perlengkapanmu
malaikat	3958	malaikat,malaikatku,malaikatnya,malaikatmu
perut	3954	perut,perutku,perutnya,perutmu,diperut
gerbang	3938	gerbang,gerbangnya
seksi	3932	seksi,terseksi,seksinya,seksimu,keseksian,seksiku
jenderal	3931	jenderal,jenderalku
dansa	3920	dansa,berdansa,berdansalah,dansanya,dansamu,pedansa
sepenuh	3918	sepenuhnya,sepenuh
jalang	3915	jalang,jalangnya
murah	3915	murah,murahan,kemurahan,bermurah,pemurah,termurah
lintas	3912	lintas,melintasi,lintasan,terlintas,melintas,lintasnya
lapang	3911	lapangan,dilapangan,lapang,lapangannya,kelapangan
alamat	3909	alamat,alamatnya,alamatmu,alamatku,dialamatkan
direktur	3906	direktur,direkturnya
naga	3903	naga,naganya,nagaku,nagamu
dahulu	3897	dahulu,mendahului,terdahulu,pendahuluan,pendahulu,mendahuluiku
lengan	3873	lengan,lenganmu,lenganku,lengannya,berlengan
tuduh	3871	tuduhan,menuduh,dituduh,menuduhku,menuduhmu,menuduhnya
letnan	3865	letnan,letnanmu
kait	3859	terkait,berkaitan,kaitannya,kaitan,kait,mengaitkan
delapan	3855	delapan
vampir	3849	vampir,vampirmu,vampirnya
salam	3838	salam,salamku,bersalaman,salaman,salami,salammu
stasiun	3835	stasiun,stasiunnya
cemas	3835	cemas,mencemaskan,cemaskan,kecemasan,mencemaskanmu,mencemaskannya
leher	3828	leher,lehernya,lehermu,leherku,dilehernya,dilehermu
selidik	3825	menyelidiki,selidiki,menyelidikinya,penyelidik,diselidiki,kuselidiki
dosa	3824	dosa,berdosa,pendosa,dosaku,dosamu,dosanya
per	3821	per,pemeran,seperi,pemerannya
virus	3820	virus,virusnya
juara	3811	juara,kejuaraan,juaranya,menjuarai,juaraku
bel	3802	membelinya,bel,kubeli,pembelinya,belnya,membelimu
rampok	3802	merampok,perampok,dirampok,rampok,merampokku,merampoknya
usir	3802	mengusir,diusir,usir,pengusiran,mengusirku,mengusirnya
taman	3793	taman,tamannya,pertamanan,tamanku
kutu	3792	kutukan,kutu,kutukannya,kutukanku,kutukanmu,berkutu
paul	3790	paul
papa	3779	papa,papamu,papaku,papanya
sudut	3777	sudut,sudutnya,menyudutkan,disudut,tersudut,menyudutkanku
kunjung	3763	kunjungan,berkunjung,kunjungi,dikunjungi,kunjunganmu,kunjungannya
tangga	3755	tangga,tangganya,tanggaku,tanggamu
tantang	3755	tantangan,menantang,menantangku,menantangmu,penantang,tantang
sukses	3751	sukses,kesuksesan,kesuksesanmu,kesuksesannya,kesuksesanku,suksesnya
unit	3743	unit,unitmu,unitnya,unitku
istimewa	3733	istimewa,keistimewaan,istimewanya,istimewamu,istimewaku
walaupun	3728	walaupun
abai	3728	mengabaikan,abaikan,diabaikan,mengabaikannya,mengabaikanku,mengabaikanmu
rakyat	3722	rakyat,rakyatnya,rakyatku,rakyatmu
lah	3720	lah,delilah
akses	3715	akses,mengakses,diakses,mengaksesnya,aksesnya,aksesmu
roh	3694	roh,rohan,rohnya,rohku,rohmu
kuno	3690	kuno,kunonya
aktif	3690	aktif,mengaktifkan,diaktifkan,aktifkan,mengaktifkannya,pengaktifan
sore	3684	sore,sorenya
jung	3672	jung
tabrak	3664	menabrak,tabrakan,tabrak,tertabrak,ditabrak,menabraknya
cakap	3661	percakapan,cakap,bercakap,kecakapan,percakapannya,percakapanmu
lulus	3654	lulus,lulusan,meluluskan,luluskan,meluluskanmu,meluluskanku
gali	3639	menggali,gali,penggalian,menggalinya,penggali,digali
susah	3635	susah,menyusahkan,kesusahan,bersusah,susahnya,menyusahkanmu
badai	3615	badai,badainya
tikus	3613	tikus,tikusnya,tikusmu
menteri	3606	menteri,kementerian,menterinya
aksi	3604	aksi,beraksi,aksinya,aksimu,aksiku
resmi	3596	resmi,resminya,peresmian,meresmikan,diresmikan,resmiku
mahal	3593	mahal,termahal,semahal,mahalnya,kemahalan,mahalmu
komandan	3584	komandan,komandanmu,komandannya,komandanku
amat	3583	amat,mengamati,pengamatan,pengamat,amati,teramat
setia	3582	setia,kesetiaan,kesetiaanmu,kesetiaanku,kesetiaannya,setianya
restoran	3576	restoran,restorannya,restoranku,restoranmu,direstoran
lutut	3559	berlutut,lutut,lututmu,berlututlah,lututku,lututnya
dana	3558	dana,mendanai,pendanaan,didanai,dananya,danai
budak	3550	budak,perbudakan,memperbudak,diperbudak,budakmu,budaknya
terang	3549	terang,keterangan,penerangan,menerangkan,terangnya,terangkan
mustahil	3543	mustahil,kemustahilan
kuliah	3541	kuliah,kuliahan,kuliahku,kuliahmu,kuliahnya,perkuliahan
sebal	3538	menyebalkan,sebal,menyebalkannya
kertas	3532	kertas,kertasnya,kertasmu
botol	3524	botol,sebotol,botolnya,botolmu,botolku
kang	3519	kang
impi	3512	impian,impianku,impianmu,impikan,impiannya,kuimpikan
roti	3506	roti,rotinya,rotimu,rotiku
jim	3493	jim,jimi
telur	3492	telur,telurnya,bertelur,telurku,telurmu
tenaga	3490	tenaga,bertenaga,tenagamu,tenaganya,tenagaku
peta	3482	peta,petanya,dipetakan,petamu,petaku
beranta	3481	berantakan,berantai
buta	3480	buta,dibutakan,membutakan,kebutaan,membutakanmu,membutakanku
jaring	3473	jaringan,jaring,jaringannya,jaringnya,jaringanmu,jaringanku
baring	3466	berbaring,terbaring,berbaringlah,baringkan,membaringkan,baring
klien	3452	klien,klienku,klienmu,kliennya
jijik	3447	menjijikkan,menjijikan,jijik
kasihan	3443	kasihan,kasihanilah,mengasihani,kasihani,dikasihani,kasihanmu
komunikasi	3434	komunikasi,berkomunikasi,komunikasinya,komunikasimu,komunikasiku
profesor	3427	profesor,profesorku
hijau	3425	hijau,hijaunya,hijaumu,kehijauan
angkasa	3424	angkasa,angkasanya,angkasamu
sel	3423	sel,selnya,selmu,selku,bersel
rumit	3419	rumit,serumit,memperumit,rumitnya
sopan	3409	sopan,kesopanan,sopanlah,sopannya
layar	3409	berlayar,layar,pelayaran,layarnya,layarmu,pelayar
fungsi	3407	berfungsi,fungsi,fungsinya
serigala	3398	serigala,serigalanya,serigalamu
teori	3397	teori,teorinya,teorimu,teoriku,berteori
bus	3393	bus,busnya,busan
aju	3391	mengajukan,ajukan,diajukan,pengajuan,kuajukan,mengajukannya
niat	3391	berniat,niat,niatmu,niatnya,niatku,niatan
tenggelam	3378	tenggelam,menenggelamkan,tenggelamkan,menenggelamkannya,ditenggelamkan,menenggelamkanku
samar	3373	menyamar,penyamaran,samar,samaran,menyamarkan,penyamaranmu
bocah	3372	bocah
nasib	3362	nasib,bernasib,nasibmu,nasibnya,nasibku,senasib
tani	3352	petani,pertanian,menemani,ditemani,tani,pertaniannya
sepi	3351	kesepian,sepi,kesepiannya,kesepianku
ujung	3349	ujung,berujung,ujungnya,diujung
waris	3343	warisan,pewaris,mewarisi,waris,diwariskan,mewariskan
segar	3326	segar,menyegarkan,penyegar,penyegaran,kesegaran,segarkan
akibat	3314	akibat,akibatnya,mengakibatkan,berakibat,diakibatkan,akibatkan
proses	3311	proses,prosesnya,memproses,diproses,memprosesnya
pasar	3297	pasar,pemasaran,pasaran,pasarnya,memasarkan,dipasarkan
sambut	3293	menyambut,sambutan,sambut,disambut,menyambutmu,sambutlah
kecut	3289	pengecut
lukis	3288	lukisan,lukisannya,lukis,lukisanku,lukisanmu,melukiskan
teknologi	3270	teknologi,berteknologi,teknologinya,teknologimu,teknologiku
lolos	3266	lolos,meloloskan
kontak	3261	kontak,kontaknya,kontakku,mengontak,kontakmu,berkontak
nakal	3260	nakal,kenakalan
penasaran	3253	penasaran
resiko	3250	resiko,beresiko,resikonya,meresikokan
medis	3243	medis,medisnya,medismu,medisku
tali	3215	tali,talinya,talimu,talian
pekan	3208	pekan,pekanmu,pekanku
pula	3207	pula
murid	3206	murid,muridku,muridnya,muridmu
demikian	3197	demikian,sedemikian,demikianlah
luncur	3197	peluncuran,meluncur,meluncurkan,diluncurkan,luncurkan,peluncur
cina	3189	cina,celina
kutuk	3187	terkutuk,dikutuk,mengutuk,terkutuklah,kutuk,mengutukmu
malang	3184	malang,kemalangan,malangnya
telinga	3184	telinga,telingaku,telingamu,telinganya,ditelingaku
tunang	3180	bertunangan,tunangan,pertunangan,tunanganku,tunanganmu,tunangannya
hina	3177	menghina,penghinaan,hina,menghinaku,hinaan,dihina
gelas	3176	gelas,segelas,gelasnya,gelasmu,gelasku
lembut	3175	lembut,kelembutan,selembut,lembutnya,lembutlah,pelembut
alir	3172	mengalir,aliran,mengalirkan,alirannya,mengalirlah,dialiri
favorit	3169	favorit,favoritku,favoritmu,favoritnya,terfavorit
lurus	3163	lurus,luruskan,meluruskan,kuluruskan,meluruskannya,diluruskan
hibur	3158	menghibur,hiburan,menghiburku,penghibur,menghiburmu,terhibur
won	3157	won
sarap	3155	sarapan,sarapanmu,sarapannya,sarapanku,sarap
tusuk	3145	menusuk,tusuk,tusukan,ditusuk,tertusuk,menusukku
sesat	3129	tersesat,sesat,menyesatkan,disesatkan,kesesatan
wawancara	3122	wawancara,mewawancarai,wawancaranya,diwawancarai,wawancaramu,mewawancarainya
bunyi	3109	bunyi,berbunyi,membunyikan,bunyikan,bunyinya,dibunyikan
besi	3096	besi,besinya,besiku,besimu
kolonel	3092	kolonel
ilmu	3087	ilmu,ilmuan,ilmunya
utang	3084	berutang,utang,utangmu,utangku,utangnya
topi	3080	topi,topinya,topimu,topiku
mesti	3078	mesti,mestinya,semestinya,mestilah
peran	3076	peran,berperan,memerankan,perannya,peranmu,peranku
departemen	3075	departemen,departemenmu,departemenku,departemennya
panik	3073	panik,kepanikan,paniknya
proyek	3071	proyek,proyeknya,proyekmu,proyekku
jadwal	3068	jadwal,dijadwalkan,jadwalnya,jadwalku,menjadwalkan,jadwalmu
gratis	3065	gratis,gratisan
hidung	3053	hidung,hidungmu,hidungnya,hidungku,berhidung
jabat	3051	pejabat,jabatan,berjabat,menjabat,jabat,jabatannya
master	3050	master,masternya,mastermu
singkat	3048	singkat,singkatnya,singkatan,sesingkat,mempersingkat,disingkat
sembilan	3045	sembilan,kesembilan
puji	3042	pujian,memuji,puji,terpujilah,dipuji,memujimu
gugup	3039	gugup,kegugupan,gugupnya,segugup
berkat	3030	berkat,memberkatimu,berkati,berkatmu,diberkatilah,memberkatinya
dada	3030	dada,dadanya,dadaku,dadamu,dadakan,berdada
balap	3026	balapan,pembalap,balap,membalap,balapannya
gas	3021	gas,gasnya
meter	3020	meter,meteran,meterannya
olah	3015	seolah,olah,pengolahan,mengolah,berolah,olahan
sekarat	3013	sekarat
paris	3013	paris
cegah	2993	mencegah,pencegahan,mencegahnya,mencegahku,mencegahmu,cegah
lingkung	2990	lingkungan,lingkungannya,lingkunganku,dilingkungan,lingkunganmu
gembira	2974	gembira,kegembiraan,bergembira,bergembiralah,menggembirakan,gembiranya
kayu	2972	kayu,kayunya,kayuku
identitas	2971	identitas,identitasnya,identitasmu,identitasku
rebut	2969	merebut,rebut,merebutnya,berebut,perebutan,memperebutkan
got	2968	got
kadang	2964	kadang
boneka	2964	boneka,bonekanya,bonekamu,bonekaku
dewan	2961	dewan
kesan	2960	mengesankan,kesan,berkesan,kesannya,mengesankanmu,kesanku
kontrak	2954	kontrak,kontraknya,kontrakmu,dikontrak,kontrakku,mengontrak
min	2949	min
area	2945	area,areanya,areamu
beruang	2945	beruang,beruangnya,beruangmu,beruangku
pasuk	2939	memasuki
susu	2936	susu,susunya,menyusui,susumu,menyusu,menyusuinya
taksi	2935	taksi,taksinya,taksiku,taksimu
parkir	2935	parkir,parkiran,diparkir,memarkir,terparkir,parkirnya
kok	2929	kok
salju	2928	salju,bersalju,saljunya
semesta	2920	semesta
atap	2919	atap,atapnya,diatap,seatap
dapur	2914	dapur,dapurnya,dapurku,didapur,dapurmu
spesial	2902	spesial,spesialnya,spesialku,spesialmu
gaun	2900	gaun,gaunnya,gaunku,gaunmu,bergaun
tiada	2891	tiada,ketiadaan,meniadakan,ditiadakan
robot	2890	robot,robotnya,robotmu,robotku
miskin	2886	miskin,kemiskinan,termiskin
sepupu	2885	sepupu,sepupuku,sepupumu,sepupunya
gudang	2883	gudang,gudangnya,gudangmu,digudang,gudangku,segudang
bekas	2882	bekas,bekasnya,membekas,berbekas
tengkar	2879	bertengkar,pertengkaran,pertengkarkan
dagang	2875	perdagangan,pedagang,dagang,berdagang,dagangan,diperdagangkan
pendeta	2862	pendeta,pendetanya
kandung	2860	mengandung,kandung,kandungan,kandungku,kandungmu,kandungnya
luas	2851	luas,memperluas,meluas,luasnya,seluas,perluasan
beban	2850	beban,membebani,terbebani,bebanmu,dibebankan,bebannya
raksasa	2844	raksasa,raksasanya
jaksa	2842	jaksa,kejaksaan
jembatan	2824	jembatan,jembatannya,menjembatani,dijembatan
tongkat	2822	tongkat,tongkatnya,tongkatku,tongkatmu
dar	2820	sekedar,dar,sedar,sedari
toilet	2812	toilet,toiletnya,toiletmu,toiletku
are	2811	are
bapa	2801	bapa
tetangga	2794	tetangga,tetanggamu,tetanggaku,tetangganya,bertetangga
busuk	2784	busuk,membusuk,pembusukan,kebusukan,busukmu,busuknya
cek	2783	cek,ceknya,dicek,mencek,cekmu
tipe	2783	tipe,tipeku,tipemu,tipenya,bertipe
pendek	2782	pendek,pendeknya,terpendek,kependekan,pendekmu,pendekku
langgan	2776	pelanggan,pelangganku,pelangganmu,langganan,pelanggannya,berlangganan
cerai	2776	bercerai,perceraian,cerai,menceraikan,menceraikannya,perceraiannya
stop	2772	stop
punggung	2763	punggung,punggungku,punggungnya,punggungmu,punggungan,dipunggungnya
episode	2761	episode
kacang	2759	kacang,kacangnya,kacangan,kacangku,kacangmu
harta	2750	harta,hartanya,hartaku,hartamu
sifat	2748	sifat,bersifat,sifatnya,sifatmu,sifatku
sara	2743	sara
motor	2737	motor,motornya,motorku,motormu,bermotor
dong	2736	dong
penis	2706	penis,penisku,penismu,penisnya
puas	2696	puas,kepuasan,sepuasnya,terpuaskan,puaskan,sepuasmu
minyak	2694	minyak,berminyak,minyaknya,diminyaki
nasional	2687	nasional
sepeda	2685	sepeda,bersepeda,sepedaku,sepedanya,sepedamu,pesepeda
goda	2684	menggoda,menggodaku,godaan,tergoda,menggodanya,menggodamu
telanjang	2683	telanjang,bertelanjang,menelanjangi,ketelanjangan,ditelanjangi,telanjangi
contoh	2679	contoh,contohnya,percontohan,mencontoh,dicontoh
cundang	2673	pecundang,pencundang
salur	2673	saluran,menyalurkan,salurannya,penyalur,penyaluran,disalurkan
belas	2668	belas,berbelas
lemari	2664	lemari,lemarinya,lemariku,lemarimu,dilemari
siswa	2657	siswa,siswaku,siswanya,siswamu
mantra	2656	mantra,mantranya,memantrai,mantramu,mantraku,dimantrai
teroris	2653	teroris,terorisnya
sambil	2652	sambil,sambilan
asuh	2648	pengasuh,asuhan,asuh,mengasuh,pengasuhnya,diasuh
angka	2640	angka,angkanya,angkamu
cewek	2638	cewek,ceweknya,cewekmu,cewekku
sulang	2636	bersulang,sulang
kelah	2625	berkelahi
lidi	2616	penyelidikan,penyelidikannya,penyelidikanmu,penyelidikanku
kaca	2600	kaca,kacanya,berkaca
madam	2590	pemadam,madam,memadamkan,pemadaman,memadamkannya
sayap	2589	sayap,sayapnya,bersayap,sayapmu,sayapku
baris	2587	baris,barisan,berbarislah,bariskan,dibarisan,barisanmu
bangsa	2582	bangsa,kebangsaan,bangsamu,bangsaku,bangsanya,sebangsa
santa	2581	santa,bersantai
reaksi	2581	reaksi,bereaksi,reaksinya,reaksimu,reaksiku
menara	2579	menara,menaranya
nih	2578	nih
cuaca	2578	cuaca,cuacanya
pengantin	2577	pengantin,pengantinnya,pengantinku,pengantinmu
aja	2571	aja,ajakan
seberang	2566	seberang,menyeberang,diseberang,seberangi,penyeberangan,menyeberanginya
basah	2560	basah,membasahi,basahi,kebasahan,dibasahi
kaisar	2557	kaisar,kekaisaran
ular	2553	ular,ularnya
rapat	2552	rapat,merapat,rapatnya,rapatkan,rapatmu,rapatku
keluh	2552	mengeluh,keluhan,mengeluhkan,keluhkan,keluhanmu,keluhannya
tuanku	2551	tuanku
suku	2548	suku,sukumu,sukunya,sukuku
kak	2548	kak,berkaki
mahkota	2545	mahkota,mahkotanya,mahkotaku,mahkotamu,dimahkotai
gemar	2535	penggemar,penggemarmu,gemar,penggemarnya,penggemarku,kegemaran
sapi	2526	sapi,sapinya,sapimu
syarat	2520	syarat,persyaratan,bersyarat,syaratnya,persyaratannya,bersyaratnya
cetak	2515	mencetak,cetak,cetakan,dicetak,mencetaknya,percetakan
bakal	2508	bakal,bakalan
abad	2503	abad,seabad,berabad
lumayan	2500	lumayan,lumayanlah
kagak	2496	kagak
pabrik	2496	pabrik,pabriknya,pabrikku,pabrikmu
roma	2495	roma
infeksi	2495	terinfeksi,infeksi,menginfeksi,infeksinya,menginfeksinya,menginfeksimu
hendak	2493	hendak,kehendak,kehendakmu,kehendaknya,kehendakku,menghendaki
emosi	2489	emosi,emosimu,emosinya,emosiku,emosian
pancing	2482	memancing,pancing,memancingnya,terpancing,memancingku,pemancing
konfirmasi	2479	konfirmasi,mengkonfirmasi,dikonfirmasi,konfirmasikan,mengkonfirmasikan,mengonfirmasi
bandara	2471	bandara
kolam	2471	kolam,kolamnya,dikolam,kolamku
tagih	2460	tagihan,tagihannya,menagih,ketagihan,tagihanmu,tagihanku
kalo	2458	kalo
kebun	2458	kebun,perkebunan,berkebun,kebunnya,kebunku
perangkap	2455	perangkap,terperangkap,perangkapnya,memerangkap,perangkapku
trik	2449	trik,triknya,trikmu,trikku
pos	2448	pos,posnya,posmu,posku
kesal	2448	kesal,mengesalkan,kekesalan
tunduk	2442	menunduk,tunduk,tundukkan,menundukkan,menunduklah,tertunduk
tambang	2441	tambang,pertambangan,penambang,menambang,penambangan,ditambang
andal	2441	mengandalkan,diandalkan,mengandalkanmu,andalkan,mengandalkanku,andalan
bokong	2439	bokong,bokongmu,bokongku,bokongnya
mes	2438	memesan,memesannya,mes
payah	2436	payah,payahku,payahnya,payahmu,kepayahan
tunda	2436	menunda,ditunda,tertunda,tunda,penundaan,menundanya
dokumen	2432	dokumen,dokumennya,dokumenmu
tombol	2432	tombol,tombolnya
krim	2431	krim,krimnya
manajer	2429	manajer,manajernya,manajerku,manajermu
markas	2428	markas,markasnya,markasmu,bermarkas,markasku
abadi	2427	abadi,keabadian,mengabadikan,diabadikan,abadimu,abadiku
kriminal	2420	kriminal,kriminalnya,kriminalmu
senapan	2412	senapan,senapannya,senapanmu,senapanku
gaji	2404	gaji,gajimu,gajiku,gajinya,digaji,gajian
karya	2401	karya,karyanya,karyamu,karyaku,berkarya
seragam	2397	seragam,berseragam,seragamnya,seragammu,seragamku
duka	2393	berduka,duka,dukamu,kedukaan
lab	2391	lab,labnya,labku,labmu
pulih	2390	pulih,memulihkan,pemulihan,dipulihkan,pulihkan,memulihkannya
rancang	2388	dirancang,merancang,rancangan,merancangnya,rancang,rancangannya
permen	2383	permen,permennya,permenku,permenmu
politik	2381	politik,politiknya,berpolitik,politikku,politikmu
adam	2379	adam
pandai	2378	pandai,kepandaian,terpandai,sepandai,kepandaianmu
model	2372	model,modelnya,pemodelan
beku	2371	membeku,beku,membekukan,dibekukan,pembekuan,bekukan
aduh	2367	aduh
serikat	2366	serikat,perserikatan
kering	2358	kering,kekeringan,keringkan,dikeringkan,keringnya
nali	2354	mengenali,dikenali
rugi	2354	kerugian,rugi,merugikan,ruginya,dirugikan,merugi
bangsat	2351	bangsat
singgung	2348	tersinggung,menyinggung,menyinggungmu,menyinggungnya,singgung,menyinggungku
cermin	2342	cermin,mencerminkan,bercermin,cerminan,cerminnya,tercermin
monyet	2341	monyet,monyetnya,monyetmu
wujud	2332	wujud,mewujudkan,terwujud,mewujudkannya,wujudkan,berwujud
siar	2331	siaran,disiarkan,menyiarkan,penyiar,penyiaran,siarkan
kate	2329	kate
pingsan	2322	pingsan
profesional	2320	profesional,profesionalmu,profesionalku
tinju	2317	tinju,petinju,meninju,bertinju,tinjumu,tinjuku
yahudi	2315	yahudi
cemburu	2304	cemburu,kecemburuan,pencemburu
sasar	2302	sasaran,sasarannya,sasaranmu,menyasar,sasaranku,tersasar
risiko	2301	risiko,berisiko,risikonya,merisikokan
ringan	2280	ringan,meringankan,keringanan,ringankan
ketat	2279	ketat,memperketat,diperketat,perketat
pensiun	2279	pensiun,pensiunan,pensiunku,pensiunmu,pensiunnya
mi	2272	mi,milah
legenda	2272	legenda,melegenda,legendanya
jenius	2270	jenius,kejeniusan,jeniusnya
berkas	2270	berkas,berkasnya,berkasmu,berkasku,seberkas
bapak	2265	bapak,bapaknya,bapakmu,bapakku
pasir	2265	pasir,pasirnya,berpasir
heran	2260	heran,mengherankan,keheranan
mark	2258	mark
blok	2256	blok,memblok,diblok
ting	2255	bertingkah,ting,berkepentingan
tolol	2254	tolol,tololnya
